,city,max_temp,min_temp,weh,wind,sunny,overcast,rainy,cloudy,snowy,EW,WW,NW,SW,wind_level,year,month,day
2022-08-18,中山,30.0,25.0,中雨,东南风 1级,False,False,True,False,False,True,False,False,True,True,2022.0,8.0,18.0
2022-08-19,中山,32.0,25.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,8.0,19.0
2022-08-20,中山,31.0,25.0,大雨,东南风 2级,False,False,True,False,False,True,False,False,True,True,2022.0,8.0,20.0
2022-08-21,中山,33.0,27.0,雷阵雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,8.0,21.0
2022-08-22,中山,34.0,27.0,多云,西南风 1级,False,False,False,True,False,False,True,False,True,True,2022.0,8.0,22.0
2022-08-23,中山,36.0,26.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2022.0,8.0,23.0
2022-08-24,中山,35.0,25.0,中雨,东风 3级,False,False,True,False,False,True,False,False,False,True,2022.0,8.0,24.0
2022-08-25,中山,31.0,25.0,大雨,东南风 2级,False,False,True,False,False,True,False,False,True,True,2022.0,8.0,25.0
2022-08-26,中山,32.0,26.0,雷阵雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,8.0,26.0
2022-08-27,中山,34.0,26.0,多云,西南风 1级,False,False,False,True,False,False,True,False,True,True,2022.0,8.0,27.0
2022-08-28,中山,36.0,27.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,8.0,28.0
2022-08-29,中山,32.0,26.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,8.0,29.0
2022-08-30,中山,33.0,25.0,大雨,西风 1级,False,False,True,False,False,False,True,False,False,True,2022.0,8.0,30.0
2022-08-31,中山,33.0,26.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,8.0,31.0
2022-09-01,中山,33.0,26.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2022.0,9.0,1.0
2022-09-02,中山,35.0,27.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,9.0,2.0
2022-09-03,中山,35.0,25.0,晴,西北风 2级,True,False,False,False,False,False,True,True,False,True,2022.0,9.0,3.0
2022-09-04,中山,33.0,26.0,多云,西北风 1级,False,False,False,True,False,False,True,True,False,True,2022.0,9.0,4.0
2022-09-05,中山,35.0,25.0,晴,西北风 1级,True,False,False,False,False,False,True,True,False,True,2022.0,9.0,5.0
2022-09-06,中山,35.0,25.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,6.0
2022-09-07,中山,33.0,25.0,中雨,东南风 2级,False,False,True,False,False,True,False,False,True,True,2022.0,9.0,7.0
2022-09-08,中山,34.0,25.0,多云,西北风 2级,False,False,False,True,False,False,True,True,False,True,2022.0,9.0,8.0
2022-09-09,中山,33.0,24.0,雷阵雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,9.0,9.0
2022-09-10,中山,35.0,25.0,雷阵雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,9.0,10.0
2022-09-11,中山,35.0,25.0,多云,西南风 2级,False,False,False,True,False,False,True,False,True,True,2022.0,9.0,11.0
2022-09-12,中山,35.0,26.0,晴,南风 2级,True,False,False,False,False,False,False,False,True,True,2022.0,9.0,12.0
2022-09-13,中山,35.0,24.0,晴,西南风 1级,True,False,False,False,False,False,True,False,True,True,2022.0,9.0,13.0
2022-09-14,中山,36.0,27.0,晴,西风 1级,True,False,False,False,False,False,True,False,False,True,2022.0,9.0,14.0
2022-09-15,中山,35.0,27.0,晴,西南风 1级,True,False,False,False,False,False,True,False,True,True,2022.0,9.0,15.0
2022-09-16,中山,35.0,25.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2022.0,9.0,16.0
2022-09-17,中山,35.0,26.0,小雨,西南风 2级,False,False,True,False,False,False,True,False,True,True,2022.0,9.0,17.0
2022-09-18,中山,36.0,27.0,雾,西南风 2级,False,False,False,False,False,False,True,False,True,True,2022.0,9.0,18.0
2022-09-19,中山,34.0,25.0,多云,西南风 1级,False,False,False,True,False,False,True,False,True,True,2022.0,9.0,19.0
2022-09-20,中山,33.0,26.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,20.0
2022-09-21,中山,31.0,25.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,21.0
2022-09-22,中山,32.0,24.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,22.0
2022-09-23,中山,32.0,25.0,阴,东南风 2级,False,True,False,False,False,True,False,False,True,True,2022.0,9.0,23.0
2022-09-24,中山,31.0,25.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,24.0
2022-09-25,中山,32.0,25.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,9.0,25.0
2022-09-26,中山,33.0,25.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,26.0
2022-09-27,中山,33.0,26.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,27.0
2022-09-28,中山,32.0,26.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,28.0
2022-09-29,中山,34.0,27.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,9.0,29.0
2022-09-30,中山,33.0,26.0,雷阵雨,东南风 1级,False,False,True,False,False,True,False,False,True,True,2022.0,9.0,30.0
2022-10-01,中山,33.0,24.0,雷阵雨,东南风 2级,False,False,True,False,False,True,False,False,True,True,2022.0,10.0,1.0
2022-10-02,中山,33.0,24.0,雷阵雨,东南风 3级,False,False,True,False,False,True,False,False,True,True,2022.0,10.0,2.0
2022-10-03,中山,34.0,24.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2022.0,10.0,3.0
2022-10-04,中山,35.0,25.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2022.0,10.0,4.0
2022-10-05,中山,32.0,25.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,10.0,5.0
2022-10-06,中山,34.0,25.0,雷阵雨,东南风 2级,False,False,True,False,False,True,False,False,True,True,2022.0,10.0,6.0
2022-10-07,中山,32.0,23.0,雷阵雨,西北风 2级,False,False,True,False,False,False,True,True,False,True,2022.0,10.0,7.0
2022-10-08,中山,30.0,22.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,10.0,8.0
2022-10-09,中山,31.0,21.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2022.0,10.0,9.0
2022-10-10,中山,26.0,18.0,晴,东北风 2级,True,False,False,False,False,True,False,True,False,True,2022.0,10.0,10.0
2022-10-11,中山,28.0,17.0,晴,南风 2级,True,False,False,False,False,False,False,False,True,True,2022.0,10.0,11.0
2022-10-12,中山,29.0,19.0,晴,东北风 1级,True,False,False,False,False,True,False,True,False,True,2022.0,10.0,12.0
2022-10-13,中山,30.0,20.0,晴,东风 1级,True,False,False,False,False,True,False,False,False,True,2022.0,10.0,13.0
2022-10-14,中山,31.0,21.0,晴,北风 1级,True,False,False,False,False,False,False,True,False,True,2022.0,10.0,14.0
2022-10-15,中山,32.0,22.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,10.0,15.0
2022-10-16,中山,31.0,21.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,10.0,16.0
2022-10-17,中山,31.0,15.0,多云,东北风 2级,False,False,False,True,False,True,False,True,False,True,2022.0,10.0,17.0
2022-10-18,中山,22.0,16.0,小雨,东北风 2级,False,False,True,False,False,True,False,True,False,True,2022.0,10.0,18.0
2022-10-19,中山,23.0,18.0,小雨,东北风 1级,False,False,True,False,False,True,False,True,False,True,2022.0,10.0,19.0
2022-10-20,中山,28.0,21.0,多云,东风 2级,False,False,False,True,False,True,False,False,False,True,2022.0,10.0,20.0
2022-10-21,中山,30.0,23.0,晴,南风 2级,True,False,False,False,False,False,False,False,True,True,2022.0,10.0,21.0
2022-10-22,中山,31.0,22.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,10.0,22.0
2022-10-23,中山,32.0,23.0,晴,东北风 2级,True,False,False,False,False,True,False,True,False,True,2022.0,10.0,23.0
2022-10-24,中山,30.0,21.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,10.0,24.0
2022-10-25,中山,30.0,20.0,晴,东南风 2级,True,False,False,False,False,True,False,False,True,True,2022.0,10.0,25.0
2022-10-26,中山,29.0,20.0,晴,东南风 2级,True,False,False,False,False,True,False,False,True,True,2022.0,10.0,26.0
2022-10-27,中山,32.0,19.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2022.0,10.0,27.0
2022-10-28,中山,29.0,22.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2022.0,10.0,28.0
2022-10-29,中山,28.0,22.0,晴,东北风 2级,True,False,False,False,False,True,False,True,False,True,2022.0,10.0,29.0
2022-10-30,中山,29.0,20.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,10.0,30.0
2022-10-31,中山,29.0,19.0,晴,北风 3级,True,False,False,False,False,False,False,True,False,True,2022.0,10.0,31.0
2022-11-01,中山,27.0,20.0,阵雨,北风 3级,False,False,True,False,False,False,False,True,False,True,2022.0,11.0,1.0
2022-11-02,中山,21.0,16.0,小雨,北风 2级,False,False,True,False,False,False,False,True,False,True,2022.0,11.0,2.0
2022-11-03,中山,22.0,18.0,小雨,西北风 1级,False,False,True,False,False,False,True,True,False,True,2022.0,11.0,3.0
2022-11-04,中山,21.0,18.0,小雨,北风 1级,False,False,True,False,False,False,False,True,False,True,2022.0,11.0,4.0
2022-11-05,中山,22.0,17.0,阴,北风 1级,False,True,False,False,False,False,False,True,False,True,2022.0,11.0,5.0
2022-11-06,中山,20.0,16.0,小雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,11.0,6.0
2022-11-07,中山,22.0,18.0,小雨,东北风 1级,False,False,True,False,False,True,False,True,False,True,2022.0,11.0,7.0
2022-11-08,中山,23.0,18.0,小雨,西北风 1级,False,False,True,False,False,False,True,True,False,True,2022.0,11.0,8.0
2022-11-09,中山,26.0,19.0,小雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2022.0,11.0,9.0
2022-11-10,中山,28.0,18.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,11.0,10.0
2022-11-11,中山,29.0,21.0,雾,南风 2级,False,False,False,False,False,False,False,False,True,True,2022.0,11.0,11.0
2022-11-12,中山,26.0,21.0,雾,东北风 2级,False,False,False,False,False,True,False,True,False,True,2022.0,11.0,12.0
2022-11-13,中山,30.0,21.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2022.0,11.0,13.0
2022-11-14,中山,26.0,20.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,11.0,14.0
2022-11-15,中山,28.0,22.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,11.0,15.0
2022-11-16,中山,26.0,22.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,11.0,16.0
2022-11-17,中山,26.0,21.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,11.0,17.0
2022-11-18,中山,28.0,20.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2022.0,11.0,18.0
2022-11-19,中山,28.0,21.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2022.0,11.0,19.0
2022-11-20,中山,28.0,21.0,多云,北风 1级,False,False,False,True,False,False,False,True,False,True,2022.0,11.0,20.0
2022-11-21,中山,25.0,21.0,多云,东北风 1级,False,False,False,True,False,True,False,True,False,True,2022.0,11.0,21.0
2022-11-22,中山,25.0,21.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2022.0,11.0,22.0
2022-11-23,中山,23.0,22.0,小雨,北风 1级,False,False,True,False,False,False,False,True,False,True,2022.0,11.0,23.0
2022-11-24,中山,22.0,20.0,中雨,东风 1级,False,False,True,False,False,True,False,False,False,True,2022.0,11.0,24.0
2022-11-25,中山,23.0,21.0,阴,北风 2级,False,True,False,False,False,False,False,True,False,True,2022.0,11.0,25.0
2022-11-26,中山,23.0,19.0,中雨,东风 1级,False,False,True,False,False,True,False,False,False,True,2022.0,11.0,26.0
2022-11-27,中山,25.0,23.0,阴,东风 1级,False,True,False,False,False,True,False,False,False,True,2022.0,11.0,27.0
2022-11-28,中山,29.0,23.0,雾,南风 1级,False,False,False,False,False,False,False,False,True,True,2022.0,11.0,28.0
2022-11-29,中山,30.0,18.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2022.0,11.0,29.0
2022-11-30,中山,21.0,11.0,多云,西北风 3级,False,False,False,True,False,False,True,True,False,True,2022.0,11.0,30.0
2022-12-01,中山,13.0,10.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2022.0,12.0,1.0
2022-12-02,中山,14.0,12.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2022.0,12.0,2.0
2022-12-03,中山,18.0,15.0,多云,西北风 1级,False,False,False,True,False,False,True,True,False,True,2022.0,12.0,3.0
2022-12-04,中山,17.0,13.0,小雨,北风 2级,False,False,True,False,False,False,False,True,False,True,2022.0,12.0,4.0
2022-12-05,中山,16.0,11.0,多云,东北风 2级,False,False,False,True,False,True,False,True,False,True,2022.0,12.0,5.0
2022-12-06,中山,15.0,13.0,多云,北风 1级,False,False,False,True,False,False,False,True,False,True,2022.0,12.0,6.0
2022-12-07,中山,19.0,12.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2022.0,12.0,7.0
2022-12-08,中山,22.0,13.0,晴,北风 1级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,8.0
2022-12-09,中山,21.0,13.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,9.0
2022-12-10,中山,21.0,13.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,10.0
2022-12-11,中山,17.0,12.0,晴,东北风 2级,True,False,False,False,False,True,False,True,False,True,2022.0,12.0,11.0
2022-12-12,中山,17.0,12.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2022.0,12.0,12.0
2022-12-13,中山,15.0,12.0,多云,东北风 1级,False,False,False,True,False,True,False,True,False,True,2022.0,12.0,13.0
2022-12-14,中山,12.0,11.0,小雨,东北风 2级,False,False,True,False,False,True,False,True,False,True,2022.0,12.0,14.0
2022-12-15,中山,13.0,11.0,小雨,东北风 1级,False,False,True,False,False,True,False,True,False,True,2022.0,12.0,15.0
2022-12-16,中山,15.0,10.0,小雨,北风 2级,False,False,True,False,False,False,False,True,False,True,2022.0,12.0,16.0
2022-12-17,中山,14.0,5.0,多云,东北风 3级,False,False,False,True,False,True,False,True,False,True,2022.0,12.0,17.0
2022-12-18,中山,13.0,6.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,18.0
2022-12-19,中山,16.0,10.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2022.0,12.0,19.0
2022-12-20,中山,18.0,11.0,多云,西南风 1级,False,False,False,True,False,False,True,False,True,True,2022.0,12.0,20.0
2022-12-21,中山,19.0,9.0,多云,北风 1级,False,False,False,True,False,False,False,True,False,True,2022.0,12.0,21.0
2022-12-22,中山,20.0,10.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2022.0,12.0,22.0
2022-12-23,中山,20.0,9.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2022.0,12.0,23.0
2022-12-24,中山,20.0,8.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2022.0,12.0,24.0
2022-12-25,中山,20.0,7.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2022.0,12.0,25.0
2022-12-26,中山,20.0,9.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2022.0,12.0,26.0
2022-12-27,中山,21.0,10.0,晴,东风 1级,True,False,False,False,False,True,False,False,False,True,2022.0,12.0,27.0
2022-12-28,中山,20.0,11.0,多云,西北风 2级,False,False,False,True,False,False,True,True,False,True,2022.0,12.0,28.0
2022-12-29,中山,17.0,9.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2022.0,12.0,29.0
2022-12-30,中山,16.0,10.0,晴,北风 1级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,30.0
2022-12-31,中山,19.0,9.0,晴,北风 2级,True,False,False,False,False,False,False,True,False,True,2022.0,12.0,31.0
2023-01-01,中山,17.0,13.0,多云,东北风 1级,False,False,False,True,False,True,False,True,False,True,2023.0,1.0,1.0
2023-01-02,中山,19.0,13.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,2.0
2023-01-03,中山,17.0,12.0,多云,南风 1级,False,False,False,True,False,False,False,False,True,True,2023.0,1.0,3.0
2023-01-04,中山,18.0,14.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2023.0,1.0,4.0
2023-01-05,中山,22.0,14.0,雾,北风 2级,False,False,False,False,False,False,False,True,False,True,2023.0,1.0,5.0
2023-01-06,中山,23.0,13.0,多云,东北风 2级,False,False,False,True,False,True,False,True,False,True,2023.0,1.0,6.0
2023-01-07,中山,22.0,14.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2023.0,1.0,7.0
2023-01-08,中山,20.0,15.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,8.0
2023-01-09,中山,18.0,15.0,雾,东北风 1级,False,False,False,False,False,True,False,True,False,True,2023.0,1.0,9.0
2023-01-10,中山,17.0,16.0,中雨,东北风 2级,False,False,True,False,False,True,False,True,False,True,2023.0,1.0,10.0
2023-01-11,中山,18.0,16.0,小雨,东北风 1级,False,False,True,False,False,True,False,True,False,True,2023.0,1.0,11.0
2023-01-12,中山,21.0,18.0,雾,东南风 2级,False,False,False,False,False,True,False,False,True,True,2023.0,1.0,12.0
2023-01-13,中山,26.0,21.0,小雨,南风 1级,False,False,True,False,False,False,False,False,True,True,2023.0,1.0,13.0
2023-01-14,中山,27.0,13.0,雾,南风 2级,False,False,False,False,False,False,False,False,True,True,2023.0,1.0,14.0
2023-01-15,中山,14.0,8.0,阴,北风 3级,False,True,False,False,False,False,False,True,False,True,2023.0,1.0,15.0
2023-01-16,中山,10.0,8.0,阴,东北风 2级,False,True,False,False,False,True,False,True,False,True,2023.0,1.0,16.0
2023-01-17,中山,12.0,8.0,阴,北风 2级,False,True,False,False,False,False,False,True,False,True,2023.0,1.0,17.0
2023-01-18,中山,15.0,9.0,多云,西北风 1级,False,False,False,True,False,False,True,True,False,True,2023.0,1.0,18.0
2023-01-19,中山,19.0,10.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2023.0,1.0,19.0
2023-01-20,中山,18.0,13.0,多云,东北风 1级,False,False,False,True,False,True,False,True,False,True,2023.0,1.0,20.0
2023-01-21,中山,20.0,15.0,多云,西南风 1级,False,False,False,True,False,False,True,False,True,True,2023.0,1.0,21.0
2023-01-22,中山,25.0,16.0,雾,南风 1级,False,False,False,False,False,False,False,False,True,True,2023.0,1.0,22.0
2023-01-23,中山,22.0,11.0,多云,北风 3级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,23.0
2023-01-24,中山,16.0,7.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,24.0
2023-01-25,中山,12.0,8.0,多云,东北风 2级,False,False,False,True,False,True,False,True,False,True,2023.0,1.0,25.0
2023-01-26,中山,18.0,15.0,多云,北风 1级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,26.0
2023-01-27,中山,15.0,8.0,多云,北风 2级,False,False,False,True,False,False,False,True,False,True,2023.0,1.0,27.0
2023-01-28,中山,15.0,7.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2023.0,1.0,28.0
2023-01-29,中山,15.0,9.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2023.0,1.0,29.0
2023-01-30,中山,20.0,9.0,晴,东南风 1级,True,False,False,False,False,True,False,False,True,True,2023.0,1.0,30.0
2023-01-31,中山,23.0,15.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2023.0,1.0,31.0
2023-02-01,中山,25.0,16.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2023.0,2.0,1.0
2023-02-02,中山,25.0,15.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,2.0,2.0
2023-02-03,中山,22.0,16.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2023.0,2.0,3.0
2023-02-04,中山,19.0,16.0,小雨,东风 1级,False,False,True,False,False,True,False,False,False,True,2023.0,2.0,4.0
2023-02-05,中山,19.0,18.0,多云,西北风 2级,False,False,False,True,False,False,True,True,False,True,2023.0,2.0,5.0
2023-02-06,中山,22.0,18.0,雾,东南风 2级,False,False,False,False,False,True,False,False,True,True,2023.0,2.0,6.0
2023-02-07,中山,23.0,18.0,雾,东南风 1级,False,False,False,False,False,True,False,False,True,True,2023.0,2.0,7.0
2023-02-08,中山,21.0,18.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2023.0,2.0,8.0
2023-02-09,中山,25.0,19.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,2.0,9.0
2023-02-10,中山,25.0,19.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,2.0,10.0
2023-02-11,中山,25.0,20.0,多云,东风 2级,False,False,False,True,False,True,False,False,False,True,2023.0,2.0,11.0
2023-02-12,中山,25.0,20.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2023.0,2.0,12.0
2023-02-13,中山,26.0,14.0,多云,西北风 3级,False,False,False,True,False,False,True,True,False,True,2023.0,2.0,13.0
2023-02-14,中山,18.0,12.0,小雨,北风 3级,False,False,True,False,False,False,False,True,False,True,2023.0,2.0,14.0
2023-02-15,中山,17.0,11.0,晴,东北风 3级,True,False,False,False,False,True,False,True,False,True,2023.0,2.0,15.0
2023-02-16,中山,19.0,13.0,晴,南风 1级,True,False,False,False,False,False,False,False,True,True,2023.0,2.0,16.0
2023-02-17,中山,23.0,14.0,多云,东南风 1级,False,False,False,True,False,True,False,False,True,True,2023.0,2.0,17.0
2023-02-18,中山,27.0,17.0,多云,东风 1级,False,False,False,True,False,True,False,False,False,True,2023.0,2.0,18.0
2023-02-19,中山,27.0,15.0,多云,东北风 2级,False,False,False,True,False,True,False,True,False,True,2023.0,2.0,19.0
2023-02-20,中山,23.0,15.0,多云,东南风 2级,False,False,False,True,False,True,False,False,True,True,2023.0,2.0,20.0
2023-02-21,中山,22.0,14.0,雾,东风 2级,False,False,False,False,False,True,False,False,False,True,2023.0,2.0,21.0
2023-02-22,中山,22.0,13.0,晴,东南风 3级,True,False,False,False,False,True,False,False,True,True,2023.0,2.0,22.0
2023-02-23,中山,23.0,14.0,晴,西南风 1级,True,False,False,False,False,False,True,False,True,True,2023.0,2.0,23.0
2023-02-24,中山,24.0,13.0,多云,北风 4级,False,False,False,True,False,False,False,True,False,True,2023.0,2.0,24.0
2023-02-25,中山,19.0,12.0,晴,东北风 4级,True,False,False,False,False,True,False,True,False,True,2023.0,2.0,25.0
2023-02-26,中山,19.0,11.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2023.0,2.0,26.0
2023-02-27,中山,21.0,13.0,晴,东南风 4级,True,False,False,False,False,True,False,False,True,True,2023.0,2.0,27.0
2023-02-28,中山,23.0,13.0,晴,南风 3级,True,False,False,False,False,False,False,False,True,True,2023.0,2.0,28.0
2023-03-01,中山,25.0,15.0,多云~晴,西风 2级,True,False,False,True,False,False,True,False,False,True,2023.0,3.0,1.0
2023-03-02,中山,25.0,14.0,雾~晴,东南风 4级,True,False,False,False,False,True,False,False,True,True,2023.0,3.0,2.0
2023-03-03,中山,25.0,15.0,晴,南风 3级,True,False,False,False,False,False,False,False,True,True,2023.0,3.0,3.0
2023-03-04,中山,24.0,16.0,多云~晴,东南风 3级,True,False,False,True,False,True,False,False,True,True,2023.0,3.0,4.0
2023-03-05,中山,25.0,16.0,雾~晴,东南风 3级,True,False,False,False,False,True,False,False,True,True,2023.0,3.0,5.0
2023-03-06,中山,25.0,15.0,晴,东南风 3级,True,False,False,False,False,True,False,False,True,True,2023.0,3.0,6.0
2023-03-07,中山,25.0,16.0,晴,东南风 3级,True,False,False,False,False,True,False,False,True,True,2023.0,3.0,7.0
2023-03-08,中山,26.0,17.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,8.0
2023-03-09,中山,28.0,18.0,多云~晴,南风 2级,True,False,False,True,False,False,False,False,True,True,2023.0,3.0,9.0
2023-03-10,中山,28.0,18.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2023.0,3.0,10.0
2023-03-11,中山,26.0,18.0,多云,南风 3级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,11.0
2023-03-12,中山,26.0,17.0,多云~阴,北风 4级,False,True,False,True,False,False,False,True,False,True,2023.0,3.0,12.0
2023-03-13,中山,21.0,15.0,多云~晴,东南风 2级,True,False,False,True,False,True,False,False,True,True,2023.0,3.0,13.0
2023-03-14,中山,21.0,18.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2023.0,3.0,14.0
2023-03-15,中山,25.0,18.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,15.0
2023-03-16,中山,27.0,18.0,雾~多云,东南风 4级,False,False,False,True,False,True,False,False,True,True,2023.0,3.0,16.0
2023-03-17,中山,26.0,18.0,多云,南风 2级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,17.0
2023-03-18,中山,28.0,19.0,多云,东南风 4级,False,False,False,True,False,True,False,False,True,True,2023.0,3.0,18.0
2023-03-19,中山,24.0,21.0,多云,东南风 3级,False,False,False,True,False,True,False,False,True,True,2023.0,3.0,19.0
2023-03-20,中山,25.0,22.0,多云,南风 3级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,20.0
2023-03-21,中山,25.0,22.0,多云,南风 3级,False,False,False,True,False,False,False,False,True,True,2023.0,3.0,21.0
2023-03-22,中山,28.0,22.0,多云~阴,南风 3级,False,True,False,True,False,False,False,False,True,True,2023.0,3.0,22.0
2023-03-23,中山,27.0,23.0,多云~阴,南风 3级,False,True,False,True,False,False,False,False,True,True,2023.0,3.0,23.0
2023-03-24,中山,26.0,20.0,多云~阵雨,南风 3级,False,False,True,True,False,False,False,False,True,True,2023.0,3.0,24.0
2023-03-25,中山,26.0,16.0,暴雨~大雨,东南风 3级,False,False,True,False,False,True,False,False,True,True,2023.0,3.0,25.0
2023-03-26,中山,18.0,17.0,中雨~小雨,北风 3级,False,False,True,False,False,False,False,True,False,True,2023.0,3.0,26.0
2023-03-27,中山,16.0,15.0,小雨,东北风 2级,False,False,True,False,False,True,False,True,False,True,2023.0,3.0,27.0
2023-03-28,中山,16.0,15.0,雾~小雨,东北风 2级,False,False,True,False,False,True,False,True,False,True,2023.0,3.0,28.0
2023-03-29,中山,18.0,17.0,小雨~大雨,北风 2级,False,False,True,False,False,False,False,True,False,True,2023.0,3.0,29.0
2023-03-30,中山,18.0,17.0,小雨~阵雨,北风 2级,False,False,True,False,False,False,False,True,False,True,2023.0,3.0,30.0
2023-03-31,中山,20.0,18.0,小雨,东风 1级,False,False,True,False,False,True,False,False,False,True,2023.0,3.0,31.0
2023-04-01,中山,21.0,20.0,小雨~阴,东南风 1级,False,True,True,False,False,True,False,False,True,True,2023.0,4.0,1.0
2023-04-02,中山,24.0,22.0,雾~阴,东南风 3级,False,True,False,False,False,True,False,False,True,True,2023.0,4.0,2.0
